age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,total_people,country_new,cost_category
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,6,Cash,Yes,2,ITALY,3
25~44,Blank,0,1,Meetings and Conference,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,KENYA,2
1~24,Blank,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Cash,No,1,ITALY,1
25~44,Spouse,1,1,Visiting Friends and Relatives,Beach tourism,others,Independent,No,No,No,No,No,No,No,1,5,Cash,No,2,UNITED KINGDOM,2
45~64,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,0,Cash,No,1,UNITED KINGDOM,2
1~24,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,51,0,Cash,Yes,1,FRANCE,1
25~44,Friends/Relatives,3,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,12,3,Credit Card,Yes,3,UNITED STATES OF AMERICA,4
45~64,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,6,12,Cash,Yes,2,O-AF,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5,Cash,Yes,2,SWIZERLAND,4
25~44,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15,0,Cash,Yes,1,UNITED STATES OF AMERICA,3
45~64,Alone,0,1,Meetings and Conference,Mountain climbing,others,Independent,No,No,No,No,No,No,No,4,0,Credit Card,No,1,SOUTH AFRICA,2
45~64,Friends/Relatives,0,2,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,No,2,FRANCE,1
25~44,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Credit Card,No,1,SOUTH AFRICA,1
1~24,Friends/Relatives,4,2,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,0,25,Cash,Yes,6,ITALY,3
25~44,Spouse and Children,3,3,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,4,Cash,Yes,6,FRANCE,2
65+,Blank,0,1,Business,Mountain climbing,others,Independent,No,No,No,No,No,No,No,4,0,Credit Card,No,1,SOUTH AFRICA,2
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,7,0,Credit Card,No,1,KENYA,2
25~44,Friends/Relatives,0,3,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,3,SOUTH AFRICA,2
1~24,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,SWIZERLAND,1
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Cash,No,1,INDIA,2
25~44,Alone,1,0,Volunteering,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Cash,Yes,1,O-EEU,1
45~64,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,21,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Blank,1,0,Business,Mountain climbing,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,0,Credit Card,No,1,KENYA,2
45~64,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,INDIA,2
25~44,Friends/Relatives,1,1,Business,Wildlife tourism,inflight magazines,Package Tour,Yes,Yes,Yes,No,No,No,No,3,0,Cash,Yes,2,PORTUGAL,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,4,Cash,No,2,NETHERLANDS,3
1~24,Blank,1,0,Volunteering,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,Yes,Yes,Yes,30,0,Cash,Yes,1,AUSTRALIA,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,4,Cash,Yes,2,UNITED KINGDOM,3
25~44,Blank,0,1,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,INDIA,2
25~44,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,others,Independent,No,No,No,No,No,No,No,10,0,Cash,Yes,1,DENMARK,2
45~64,Blank,1,0,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,1,0,Cash,Yes,1,SOUTH AFRICA,4
65+,Spouse,1,1,Leisure and Holidays,Hunting tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,5,Cash,Yes,2,AUSTRALIA,4
45~64,Spouse and Children,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,14,5,Cash,Yes,5,UNITED KINGDOM,4
45~64,Blank,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,UNITED KINGDOM,1
1~24,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,7,Cash,Yes,2,FRANCE,2
1~24,Friends/Relatives,4,2,Volunteering,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,39,3,Cash,Yes,6,CHINA,2
45~64,Friends/Relatives,1,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Credit Card,Yes,2,UNITED STATES OF AMERICA,2
45~64,Alone,0,1,Meetings and Conference,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,19,0,Cash,Yes,1,CANADA,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,Yes,No,No,No,No,No,10,5,Cash,Yes,2,ITALY,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,7,7,Cash,Yes,2,GERMANY,3
45~64,Children,1,2,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,61,0,Credit Card,No,3,UNITED STATES OF AMERICA,2
1~24,Friends/Relatives,3,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,35,0,Cash,Yes,3,UNITED STATES OF AMERICA,2
25~44,Friends/Relatives,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,7,4,Cash,Yes,3,NETHERLANDS,3
25~44,Spouse,2,0,Meetings and Conference,Conference tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,Yes,No,10,0,Cash,No,2,EGYPT,2
25~44,Blank,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,O-AF,1
25~44,Friends/Relatives,1,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,4,Credit Card,Yes,4,ITALY,2
25~44,Blank,1,0,Visiting Friends and Relatives,Beach tourism,inflight magazines,Independent,No,No,No,No,No,No,No,1,0,Credit Card,No,1,QATAR,1
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,7,6,Cash,Yes,2,ITALY,3
45~64,Children,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,26,0,Cash,No,2,GERMANY,2
25~44,Friends/Relatives,9,2,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,5,Cash,No,11,FRANCE,2
45~64,Blank,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Credit Card,No,1,KENYA,2
25~44,Friends/Relatives,9,2,Leisure and Holidays,Cultural tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,7,7,Cash,Yes,11,FRANCE,4
45~64,Spouse,1,2,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,5,Cash,Yes,3,FRANCE,3
25~44,Alone,1,0,Volunteering,Wildlife tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,70,4,Cash,Yes,1,UNITED KINGDOM,2
45~64,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,2,0,Credit Card,Yes,2,GERMANY,2
45~64,Alone,0,1,Business,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,Cash,No,1,SOUTH AFRICA,1
25~44,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,1,FRANCE,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Cash,Yes,2,SPAIN,2
1~24,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Cash,Yes,4,UNITED KINGDOM,2
45~64,Friends/Relatives,3,17,Meetings and Conference,Cultural tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,6,0,Credit Card,No,20,RWANDA,1
25~44,Spouse and Children,2,3,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,3,Cash,No,5,OMAN,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,Yes,Yes,No,6,3,Cash,Yes,2,UNITED KINGDOM,3
45~64,Spouse,1,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,Yes,2,O-NAME,2
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,16,2,Cash,Yes,1,O-ASIA,3
25~44,Friends/Relatives,1,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,2,UNITED KINGDOM,1
25~44,Friends/Relatives,4,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,Yes,12,0,Cash,Yes,6,UNITED STATES OF AMERICA,4
45~64,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,1,AUSTRALIA,3
25~44,Alone,1,0,Volunteering,Hunting tourism,"Friends, relatives",Package Tour,Yes,Yes,No,No,Yes,Yes,No,30,0,Cash,Yes,1,SPAIN,2
45~64,Blank,2,0,Meetings and Conference,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,1,0,Credit Card,No,2,UNITED KINGDOM,1
25~44,Friends/Relatives,0,2,Visiting Friends and Relatives,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Cash,No,2,O-ASIA,2
1~24,Blank,1,0,Meetings and Conference,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,22,1,Cash,No,1,UNITED STATES OF AMERICA,2
25~44,Spouse and Children,2,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Cash,Yes,3,UNITED KINGDOM,2
45~64,Spouse and Children,2,2,Meetings and Conference,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,1,Credit Card,Yes,4,INDIA,2
45~64,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,7,0,Cash,No,2,AUSTRALIA,3
25~44,Friends/Relatives,1,1,Other,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Cash,Yes,2,UGANDA,2
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,7,Cash,Yes,2,GERMANY,4
65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,0,Cash,Yes,1,UNITED STATES OF AMERICA,4
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,19,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,7,Cash,Yes,2,UNITED KINGDOM,4
25~44,Friends/Relatives,6,5,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,Yes,Yes,No,Yes,Yes,No,Yes,16,5,Cash,Yes,11,ITALY,2
25~44,Blank,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,17,0,Cash,No,1,JAPAN,1
25~44,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,4,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Spouse,1,2,Leisure and Holidays,Bird watching,"Travel, agent, tour operator",Package Tour,Yes,No,No,No,No,No,No,9,3,Cash,Yes,3,FRANCE,2
25~44,Spouse,1,1,Visiting Friends and Relatives,Wildlife tourism,Tanzania Mission Abroad,Package Tour,No,Yes,Yes,Yes,Yes,No,No,14,5,Cash,Yes,2,CANADA,3
25~44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,6,Cash,Yes,2,SPAIN,3
45~64,Spouse,1,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,10,0,Credit Card,No,2,UNITED STATES OF AMERICA,2
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,1,UNITED KINGDOM,2
1~24,Blank,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,17,0,Cash,No,1,SWIZERLAND,1
25~44,Friends/Relatives,5,7,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,10,4,Cash,Yes,12,NETHERLANDS,2
25~44,Friends/Relatives,3,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,11,0,Cash,Yes,3,UNITED STATES OF AMERICA,2
25~44,Blank,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,UNITED STATES OF AMERICA,1
1~24,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
1~24,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Cash,Yes,2,RUSSIA,2
25~44,Blank,0,1,Scientific and Academic,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Cash,No,1,MALAYSIA,2
25~44,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,SOUTH AFRICA,1
25~44,Children,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,3,1,Cash,No,3,AUSTRALIA,3
1~24,Blank,0,1,Volunteering,Hunting tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,No,Yes,14,0,Cash,Yes,1,UNITED ARAB EMIRATES,2
25~44,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,MALAYSIA,2
45~64,Friends/Relatives,3,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Cash,Yes,3,UNITED STATES OF AMERICA,4
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,10,5,Cash,Yes,2,BELGIUM,2
25~44,Children,1,1,Visiting Friends and Relatives,Hunting tourism,others,Independent,No,No,No,No,No,No,No,14,0,Cash,No,2,UNITED KINGDOM,1
65+,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15,0,Cash,No,1,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,0,Cash,Yes,2,UNITED STATES OF AMERICA,4
45~64,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,No,No,7,0,Cash,Yes,2,FRANCE,2
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,4,Cash,Yes,1,CANADA,2
25~44,Blank,1,0,Leisure and Holidays,Conference tourism,others,Independent,No,No,No,No,No,No,No,15,9,Cash,Yes,1,AUSTRALIA,2
1~24,Friends/Relatives,3,1,Scientific and Academic,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,60,4,Cash,Yes,4,UNITED STATES OF AMERICA,3
45~64,Children,0,2,Meetings and Conference,Bird watching,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,4,Cash,No,2,ITALY,4
25~44,Blank,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,13,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Cash,Yes,2,UNITED KINGDOM,3
45~64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,9,6,Cash,Yes,4,GERMANY,4
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
25~44,Alone,0,1,Business,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,5,Cash,No,1,KENYA,2
65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40,0,Cash,No,2,ITALY,4
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
1~24,Friends/Relatives,3,0,Scientific and Academic,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,64,0,Cash,Yes,3,UNITED STATES OF AMERICA,2
1~24,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,UNITED KINGDOM,1
45~64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Friends/Relatives,5,5,Business,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,No,Yes,No,Yes,No,4,0,Cash,Yes,10,ISRAEL,4
25~44,Friends/Relatives,0,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,No,Yes,No,11,0,Cash,Yes,2,UNITED KINGDOM,3
45~64,Alone,0,1,Scientific and Academic,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,56,0,Travellers Cheque,No,1,CANADA,2
25~44,Friends/Relatives,1,3,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,22,0,Credit Card,Yes,4,ITALY,3
25~44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,6,9,Cash,Yes,2,NETHERLANDS,3
1~24,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,0,Cash,Yes,1,AUSTRALIA,2
25~44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,KENYA,2
45~64,Children,0,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,No,No,10,0,Cash,No,2,UNITED KINGDOM,2
25~44,Spouse,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,11,Cash,Yes,1,GERMANY,2
25~44,Blank,1,0,Meetings and Conference,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,KENYA,2
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
65+,Blank,0,1,Meetings and Conference,Mountain climbing,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,SOUTH AFRICA,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,2,UAE,2
25~44,Friends/Relatives,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,5,0,Credit Card,Yes,5,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
1~24,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,DENMARK,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Cash,Yes,2,AUSTRALIA,2
25~44,Spouse,1,1,Business,Wildlife tourism,Trade fair,Independent,No,No,No,No,No,No,No,12,0,Cash,No,2,UGANDA,2
25~44,Children,0,2,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,2,BURUNDI,1
1~24,Alone,1,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,36,0,Cash,Yes,1,ISRAEL,1
45~64,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,2,ZIMBABWE,1
45~64,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,Yes,1,CHINA,1
25~44,Alone,1,0,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Cash,Yes,1,MALAYSIA,2
25~44,Blank,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,UGANDA,1
1~24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Cash,Yes,2,SOUTH AFRICA,1
25~44,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,1,MALAYSIA,2
1~24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Cash,No,2,OMAN,1
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,others,Independent,No,No,No,No,No,No,No,14,0,Cash,No,1,KENYA,1
45~64,Spouse and Children,2,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,5,Credit Card,Yes,5,NETHERLANDS,4
45~64,Blank,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,3,Cash,No,1,KENYA,2
1~24,Blank,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,KENYA,1
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,3,Cash,No,1,GERMANY,3
65+,Alone,0,1,Business,Hunting tourism,others,Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,ZIMBABWE,1
25~44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,1
